node_id,rank,feature_id,beta,rho,num_hops,top_k
2593,1,715,0.20209337770938873,0.03,2,10
2593,2,1353,0.20209337770938873,0.03,2,10
2593,3,1114,0.12805896997451782,0.03,2,10
2593,4,99,0.04407533258199692,0.03,2,10
2593,5,140,0.04407533258199692,0.03,2,10
2593,6,191,0.04407533258199692,0.03,2,10
2593,7,385,0.04407533258199692,0.03,2,10
2593,8,464,0.04407533258199692,0.03,2,10
2593,9,495,0.04407533258199692,0.03,2,10
2593,10,580,0.04407533258199692,0.03,2,10
2218,1,581,0.14527375996112823,0.03,2,10
2218,2,152,0.06800347566604614,0.03,2,10
2218,3,168,0.06800347566604614,0.03,2,10
2218,4,340,0.06800347566604614,0.03,2,10
2218,5,509,0.06800347566604614,0.03,2,10
2218,6,734,0.06800347566604614,0.03,2,10
2218,7,1031,0.06800347566604614,0.03,2,10
2218,8,1058,0.06800347566604614,0.03,2,10
2218,9,1155,0.06800347566604614,0.03,2,10
2218,10,1255,0.06800347566604614,0.03,2,10
2311,1,507,0.27825847268104553,0.03,2,10
2311,2,64,0.2697204053401947,0.03,2,10
2311,3,132,0.19967283308506012,0.03,2,10
2311,4,211,0.1841687113046646,0.03,2,10
2311,5,1090,0.13404187560081482,0.03,2,10
2311,6,695,0.1037246435880661,0.03,2,10
2311,7,647,0.03359915688633919,0.03,2,10
2311,8,800,0.01118999719619751,0.03,2,10
2311,9,1057,0.01118999719619751,0.03,2,10
2311,10,1142,0.01118999719619751,0.03,2,10
2337,1,19,0.09403868764638901,0.03,2,10
2337,2,1254,0.09403868764638901,0.03,2,10
2337,3,25,0.08195235580205917,0.03,2,10
2337,4,523,0.059534184634685516,0.03,2,10
2337,5,542,0.059534184634685516,0.03,2,10
2337,6,645,0.059534184634685516,0.03,2,10
2337,7,648,0.059534184634685516,0.03,2,10
2337,8,661,0.059534184634685516,0.03,2,10
2337,9,664,0.059534184634685516,0.03,2,10
2337,10,725,0.059534184634685516,0.03,2,10
2495,1,19,0.28208646178245544,0.03,2,10
2495,2,1263,0.2523406744003296,0.03,2,10
2495,3,365,0.17484962940216064,0.03,2,10
2495,4,931,0.11558464914560318,0.03,2,10
2495,5,204,0.10658536106348038,0.03,2,10
2495,6,336,0.09925688803195953,0.03,2,10
2495,7,524,0.062173184007406235,0.03,2,10
2495,8,1247,0.062173184007406235,0.03,2,10
2495,9,1249,0.062173184007406235,0.03,2,10
2495,10,1402,0.062173184007406235,0.03,2,10
2157,1,338,0.2756624221801758,0.03,2,10
2157,2,666,0.2756624221801758,0.03,2,10
2157,3,610,0.10360972583293915,0.03,2,10
2157,4,1379,0.0820002555847168,0.03,2,10
2157,5,30,0.06020217016339302,0.03,2,10
2157,6,1332,0.05490567162632942,0.03,2,10
2157,7,1389,0.05490567162632942,0.03,2,10
2157,8,1392,0.04613114148378372,0.03,2,10
2157,9,690,0.03492816910147667,0.03,2,10
2157,10,574,0.03445969894528389,0.03,2,10
1822,1,1052,0.17245665192604065,0.03,2,10
1822,2,754,0.11184939742088318,0.03,2,10
1822,3,149,0.09385215491056442,0.03,2,10
1822,4,1076,0.08177632093429565,0.03,2,10
1822,5,648,0.07965860515832901,0.03,2,10
1822,6,724,0.05820788815617561,0.03,2,10
1822,7,99,0.05109725147485733,0.03,2,10
1822,8,19,0.04404100775718689,0.03,2,10
1822,9,581,0.043639808893203735,0.03,2,10
1822,10,624,0.043639808893203735,0.03,2,10
2687,1,447,0.1641073375940323,0.03,2,10
2687,2,877,0.1641073375940323,0.03,2,10
2687,3,900,0.1641073375940323,0.03,2,10
2687,4,207,0.10169094800949097,0.03,2,10
2687,5,659,0.10169094800949097,0.03,2,10
2687,6,964,0.10169094800949097,0.03,2,10
2687,7,1318,0.10169094800949097,0.03,2,10
2687,8,6,0.012605144642293453,0.03,2,10
2687,9,19,0.012605144642293453,0.03,2,10
2687,10,39,0.012605144642293453,0.03,2,10
1954,1,4,0.22311200201511383,0.03,2,10
1954,2,40,0.15809446573257446,0.03,2,10
1954,3,774,0.15211890637874603,0.03,2,10
1954,4,758,0.10839560627937317,0.03,2,10
1954,5,1263,0.09354718029499054,0.03,2,10
1954,6,725,0.05948098003864288,0.03,2,10
1954,7,1249,0.04701788350939751,0.03,2,10
1954,8,1018,0.0439453199505806,0.03,2,10
1954,9,19,0.036049775779247284,0.03,2,10
1954,10,123,0.03466618061065674,0.03,2,10
2059,1,1328,0.12883684039115906,0.03,2,10
2059,2,135,0.10414490103721619,0.03,2,10
2059,3,162,0.10414490103721619,0.03,2,10
2059,4,507,0.09404225647449493,0.03,2,10
2059,5,827,0.09053350239992142,0.03,2,10
2059,6,814,0.09023167192935944,0.03,2,10
2059,7,99,0.08926663547754288,0.03,2,10
2059,8,1254,0.0809418261051178,0.03,2,10
2059,9,1177,0.06731343269348145,0.03,2,10
2059,10,1330,0.0660361796617508,0.03,2,10
2096,1,1263,0.2892908453941345,0.03,2,10
2096,2,1138,0.18863508105278015,0.03,2,10
2096,3,1076,0.1681526154279709,0.03,2,10
2096,4,299,0.16813504695892334,0.03,2,10
2096,5,292,0.16300779581069946,0.03,2,10
2096,6,1331,0.11421894282102585,0.03,2,10
2096,7,13,0.07834936678409576,0.03,2,10
2096,8,495,0.07811923325061798,0.03,2,10
2096,9,540,0.07274799793958664,0.03,2,10
2096,10,588,0.07274799793958664,0.03,2,10
2614,1,1381,0.19595354795455933,0.03,2,10
2614,2,779,0.15381565690040588,0.03,2,10
2614,3,118,0.11583253741264343,0.03,2,10
2614,4,126,0.1103997677564621,0.03,2,10
2614,5,314,0.1103997677564621,0.03,2,10
2614,6,1230,0.05155752971768379,0.03,2,10
2614,7,945,0.046460580080747604,0.03,2,10
2614,8,1105,0.041474755853414536,0.03,2,10
2614,9,140,0.038520827889442444,0.03,2,10
2614,10,1247,0.032897744327783585,0.03,2,10
2363,1,1203,0.4664013087749481,0.03,2,10
2363,2,4,0.04003164544701576,0.03,2,10
2363,3,44,0.04003164544701576,0.03,2,10
2363,4,619,0.04003164544701576,0.03,2,10
2363,5,979,0.04003164544701576,0.03,2,10
2363,6,1075,0.04003164544701576,0.03,2,10
2363,7,1158,0.04003164544701576,0.03,2,10
2363,8,1209,0.04003164544701576,0.03,2,10
2363,9,1213,0.04003164544701576,0.03,2,10
2363,10,1228,0.04003164544701576,0.03,2,10
2237,1,1079,0.22396281361579895,0.03,2,10
2237,2,58,0.22052861750125885,0.03,2,10
2237,3,1263,0.17628471553325653,0.03,2,10
2237,4,648,0.16718190908432007,0.03,2,10
2237,5,474,0.1107293963432312,0.03,2,10
2237,6,1144,0.04492105171084404,0.03,2,10
2237,7,812,0.03382609412074089,0.03,2,10
2237,8,647,0.01929486356675625,0.03,2,10
2237,9,610,0.017361566424369812,0.03,2,10
2237,10,136,0.014277379959821701,0.03,2,10
2041,1,125,0.09865185618400574,0.03,2,10
2041,2,893,0.07511027902364731,0.03,2,10
2041,3,474,0.0745992586016655,0.03,2,10
2041,4,724,0.05305180326104164,0.03,2,10
2041,5,1097,0.04734421893954277,0.03,2,10
2041,6,1147,0.04610148072242737,0.03,2,10
2041,7,1174,0.03800896927714348,0.03,2,10
2041,8,1299,0.03752480074763298,0.03,2,10
2041,9,1127,0.03377312794327736,0.03,2,10
2041,10,1171,0.032928649336099625,0.03,2,10
2202,1,1198,0.12698926031589508,0.03,2,10
2202,2,726,0.12615112960338593,0.03,2,10
2202,3,730,0.10566728562116623,0.03,2,10
2202,4,860,0.08691275119781494,0.03,2,10
2202,5,165,0.05123624578118324,0.03,2,10
2202,6,339,0.04668547213077545,0.03,2,10
2202,7,336,0.044405411928892136,0.03,2,10
2202,8,725,0.044405411928892136,0.03,2,10
2202,9,957,0.044405411928892136,0.03,2,10
2202,10,701,0.042471013963222504,0.03,2,10
2074,1,284,0.12762001156806946,0.03,2,10
2074,2,1132,0.1165291965007782,0.03,2,10
2074,3,1397,0.07177464663982391,0.03,2,10
2074,4,507,0.07087279856204987,0.03,2,10
2074,5,966,0.06789256632328033,0.03,2,10
2074,6,1114,0.06188877299427986,0.03,2,10
2074,7,479,0.05801079049706459,0.03,2,10
2074,8,1236,0.05574396625161171,0.03,2,10
2074,9,458,0.05325227603316307,0.03,2,10
2074,10,474,0.053184378892183304,0.03,2,10
2290,1,1194,0.20234420895576477,0.03,2,10
2290,2,1330,0.1662813425064087,0.03,2,10
2290,3,1198,0.13177749514579773,0.03,2,10
2290,4,51,0.11904533952474594,0.03,2,10
2290,5,1178,0.11126373708248138,0.03,2,10
2290,6,864,0.0935555025935173,0.03,2,10
2290,7,284,0.08604451268911362,0.03,2,10
2290,8,915,0.0710727870464325,0.03,2,10
2290,9,382,0.06941480934619904,0.03,2,10
2290,10,1138,0.0570136159658432,0.03,2,10
2382,1,1263,0.21855418384075165,0.03,2,10
2382,2,149,0.19567163288593292,0.03,2,10
2382,3,648,0.19567163288593292,0.03,2,10
2382,4,874,0.19567163288593292,0.03,2,10
2382,5,292,0.14861658215522766,0.03,2,10
2382,6,168,0.12184048444032669,0.03,2,10
2382,7,1339,0.11948871612548828,0.03,2,10
2382,8,19,0.11008201539516449,0.03,2,10
2382,9,1208,0.06520546972751617,0.03,2,10
2382,10,1262,0.03416441008448601,0.03,2,10
1804,1,495,0.289660781621933,0.03,2,10
1804,2,581,0.16511912643909454,0.03,2,10
1804,3,1263,0.10433130711317062,0.03,2,10
1804,4,299,0.08958809822797775,0.03,2,10
1804,5,118,0.055932048708200455,0.03,2,10
1804,6,336,0.048907674849033356,0.03,2,10
1804,7,368,0.03896640986204147,0.03,2,10
1804,8,1071,0.03678359091281891,0.03,2,10
1804,9,648,0.024462750181555748,0.03,2,10
1804,10,874,0.022935371845960617,0.03,2,10
1917,1,1005,0.18812446296215057,0.03,2,10
1917,2,1263,0.09801441431045532,0.03,2,10
1917,3,1132,0.09679557383060455,0.03,2,10
1917,4,615,0.08566974103450775,0.03,2,10
1917,5,1076,0.07807356864213943,0.03,2,10
1917,6,969,0.07656218111515045,0.03,2,10
1917,7,1114,0.06378497928380966,0.03,2,10
1917,8,819,0.03510361537337303,0.03,2,10
1917,9,763,0.03311414271593094,0.03,2,10
1917,10,47,0.029494494199752808,0.03,2,10
1761,1,1263,0.1581340879201889,0.03,2,10
1761,2,698,0.1296490579843521,0.03,2,10
1761,3,495,0.07982224225997925,0.03,2,10
1761,4,507,0.03292161598801613,0.03,2,10
1761,5,623,0.029100844636559486,0.03,2,10
1761,6,1075,0.022201966494321823,0.03,2,10
1761,7,19,0.01916872151196003,0.03,2,10
1761,8,615,0.01260707713663578,0.03,2,10
1761,9,1123,0.012000160291790962,0.03,2,10
1761,10,1348,0.011394962668418884,0.03,2,10
2539,1,5,0.17749373614788055,0.03,2,10
2539,2,558,0.17749373614788055,0.03,2,10
2539,3,701,0.17749373614788055,0.03,2,10
2539,4,1075,0.17749373614788055,0.03,2,10
2539,5,1207,0.029082562774419785,0.03,2,10
2539,6,1392,0.029082562774419785,0.03,2,10
2539,7,1,0.025381067767739296,0.03,2,10
2539,8,65,0.025381067767739296,0.03,2,10
2539,9,243,0.025381067767739296,0.03,2,10
2539,10,1050,0.025381067767739296,0.03,2,10
2477,1,774,0.6664490103721619,0.03,2,10
2477,2,619,0.27576756477355957,0.03,2,10
2477,3,480,0.007588590960949659,0.03,2,10
2477,4,1365,0.007588590960949659,0.03,2,10
2477,5,57,0.006459712516516447,0.03,2,10
2477,6,132,0.006459712516516447,0.03,2,10
2477,7,173,0.006459712516516447,0.03,2,10
2477,8,465,0.006459712516516447,0.03,2,10
2477,9,507,0.006459712516516447,0.03,2,10
2477,10,638,0.006459712516516447,0.03,2,10
1812,1,495,0.090050108730793,0.03,2,10
1812,2,19,0.08506139367818832,0.03,2,10
1812,3,581,0.0724952444434166,0.03,2,10
1812,4,1109,0.050938837230205536,0.03,2,10
1812,5,647,0.04420832544565201,0.03,2,10
1812,6,507,0.03525640442967415,0.03,2,10
1812,7,1228,0.03268292173743248,0.03,2,10
1812,8,1132,0.027095986530184746,0.03,2,10
1812,9,1052,0.026611916720867157,0.03,2,10
1812,10,694,0.025790400803089142,0.03,2,10
2060,1,1262,0.3702991306781769,0.03,2,10
2060,2,1230,0.18569183349609375,0.03,2,10
2060,3,1209,0.0909591093659401,0.03,2,10
2060,4,1299,0.0909591093659401,0.03,2,10
2060,5,295,0.0154274245724082,0.03,2,10
2060,6,333,0.0154274245724082,0.03,2,10
2060,7,1146,0.0154274245724082,0.03,2,10
2060,8,1198,0.0154274245724082,0.03,2,10
2060,9,1201,0.0154274245724082,0.03,2,10
2060,10,1204,0.0154274245724082,0.03,2,10
1856,1,581,0.24426878988742828,0.03,2,10
1856,2,1263,0.17027613520622253,0.03,2,10
1856,3,88,0.08692673593759537,0.03,2,10
1856,4,1132,0.05236581712961197,0.03,2,10
1856,5,336,0.044725626707077026,0.03,2,10
1856,6,648,0.03690711781382561,0.03,2,10
1856,7,874,0.03596965968608856,0.03,2,10
1856,8,877,0.03181426227092743,0.03,2,10
1856,9,507,0.030435943976044655,0.03,2,10
1856,10,1359,0.02460324577987194,0.03,2,10
2238,1,135,0.10669310390949249,0.03,2,10
2238,2,261,0.09388852119445801,0.03,2,10
2238,3,1348,0.0763309970498085,0.03,2,10
2238,4,1175,0.07214708626270294,0.03,2,10
2238,5,915,0.06766462326049805,0.03,2,10
2238,6,1384,0.06756452471017838,0.03,2,10
2238,7,1353,0.05460575968027115,0.03,2,10
2238,8,324,0.0530906543135643,0.03,2,10
2238,9,644,0.046428896486759186,0.03,2,10
2238,10,812,0.03714042156934738,0.03,2,10
2588,1,311,0.13188780844211578,0.03,2,10
2588,2,619,0.13188780844211578,0.03,2,10
2588,3,1424,0.13188780844211578,0.03,2,10
2588,4,303,0.04960772395133972,0.03,2,10
2588,5,623,0.04960772395133972,0.03,2,10
2588,6,763,0.04960772395133972,0.03,2,10
2588,7,1263,0.04960772395133972,0.03,2,10
2588,8,19,0.033107031136751175,0.03,2,10
2588,9,774,0.033107031136751175,0.03,2,10
2588,10,217,0.03300934657454491,0.03,2,10
1805,1,299,0.1044299528002739,0.03,2,10
1805,2,581,0.09307166934013367,0.03,2,10
1805,3,495,0.06366763263940811,0.03,2,10
1805,4,1071,0.0545010045170784,0.03,2,10
1805,5,292,0.04448595643043518,0.03,2,10
1805,6,648,0.037411030381917953,0.03,2,10
1805,7,368,0.034630369395017624,0.03,2,10
1805,8,336,0.033409856259822845,0.03,2,10
1805,9,1397,0.03271564841270447,0.03,2,10
1805,10,507,0.03130961209535599,0.03,2,10
1898,1,750,0.3526398241519928,0.03,2,10
1898,2,4,0.2975253164768219,0.03,2,10
1898,3,814,0.16962701082229614,0.03,2,10
1898,4,1325,0.10831896215677261,0.03,2,10
1898,5,1263,0.09286941587924957,0.03,2,10
1898,6,1046,0.0799463763833046,0.03,2,10
1898,7,1075,0.055977869778871536,0.03,2,10
1898,8,758,0.04750581830739975,0.03,2,10
1898,9,99,0.04394855722784996,0.03,2,10
1898,10,911,0.035412389785051346,0.03,2,10
1934,1,1263,0.22755427658557892,0.03,2,10
1934,2,1292,0.16019651293754578,0.03,2,10
1934,3,1138,0.10732876509428024,0.03,2,10
1934,4,1191,0.09984979778528214,0.03,2,10
1934,5,447,0.09216716885566711,0.03,2,10
1934,6,132,0.07256390899419785,0.03,2,10
1934,7,1174,0.07111094892024994,0.03,2,10
1934,8,514,0.06864749640226364,0.03,2,10
1934,9,696,0.057591140270233154,0.03,2,10
1934,10,926,0.050937116146087646,0.03,2,10
2200,1,1090,0.185309037566185,0.03,2,10
2200,2,507,0.09948039054870605,0.03,2,10
2200,3,474,0.09713030606508255,0.03,2,10
2200,4,56,0.0848158597946167,0.03,2,10
2200,5,648,0.0738121047616005,0.03,2,10
2200,6,1132,0.06280184537172318,0.03,2,10
2200,7,39,0.0623154491186142,0.03,2,10
2200,8,1144,0.056000202894210815,0.03,2,10
2200,9,1328,0.05342898890376091,0.03,2,10
2200,10,1336,0.053086280822753906,0.03,2,10
2459,1,19,0.23284903168678284,0.03,2,10
2459,2,774,0.23284903168678284,0.03,2,10
2459,3,1263,0.054310813546180725,0.03,2,10
2459,4,1261,0.04947348311543465,0.03,2,10
2459,5,1306,0.04947348311543465,0.03,2,10
2459,6,140,0.031098585575819016,0.03,2,10
2459,7,495,0.031098585575819016,0.03,2,10
2459,8,507,0.031098585575819016,0.03,2,10
2459,9,666,0.031098585575819016,0.03,2,10
2459,10,986,0.031098585575819016,0.03,2,10
1745,1,1263,0.1737767606973648,0.03,2,10
1745,2,495,0.04630725458264351,0.03,2,10
1745,3,1075,0.04530976340174675,0.03,2,10
1745,4,507,0.03886577486991882,0.03,2,10
1745,5,623,0.03128846362233162,0.03,2,10
1745,6,19,0.02336794324219227,0.03,2,10
1745,7,299,0.015379157848656178,0.03,2,10
1745,8,760,0.01314388308674097,0.03,2,10
1745,9,615,0.009576070122420788,0.03,2,10
1745,10,176,0.009355572052299976,0.03,2,10
2592,1,750,0.4505375027656555,0.03,2,10
2592,2,78,0.14685691893100739,0.03,2,10
2592,3,1075,0.06250211596488953,0.03,2,10
2592,4,1262,0.04728629067540169,0.03,2,10
2592,5,1203,0.044597525149583817,0.03,2,10
2592,6,40,0.04216698929667473,0.03,2,10
2592,7,82,0.04216698929667473,0.03,2,10
2592,8,187,0.04216698929667473,0.03,2,10
2592,9,211,0.04216698929667473,0.03,2,10
2592,10,234,0.04216698929667473,0.03,2,10
1722,1,1263,0.20588697493076324,0.03,2,10
1722,2,495,0.050034597516059875,0.03,2,10
1722,3,507,0.0421564057469368,0.03,2,10
1722,4,1075,0.03934606909751892,0.03,2,10
1722,5,623,0.03311707079410553,0.03,2,10
1722,6,19,0.025807121768593788,0.03,2,10
1722,7,299,0.015214232727885246,0.03,2,10
1722,8,760,0.015063660219311714,0.03,2,10
1722,9,615,0.014194129034876823,0.03,2,10
1722,10,176,0.012039700523018837,0.03,2,10
2452,1,140,0.5072816610336304,0.03,2,10
2452,2,299,0.11371533572673798,0.03,2,10
2452,3,1207,0.11059203743934631,0.03,2,10
2452,4,860,0.10055630654096603,0.03,2,10
2452,5,794,0.06544569879770279,0.03,2,10
2452,6,1259,0.06544569879770279,0.03,2,10
2452,7,1118,0.06266339123249054,0.03,2,10
2452,8,495,0.0503532737493515,0.03,2,10
2452,9,1075,0.05018940567970276,0.03,2,10
2452,10,523,0.04959503188729286,0.03,2,10
2383,1,1334,0.16617347300052643,0.03,2,10
2383,2,456,0.1295180469751358,0.03,2,10
2383,3,292,0.10373282432556152,0.03,2,10
2383,4,1175,0.08172282576560974,0.03,2,10
2383,5,19,0.0782172754406929,0.03,2,10
2383,6,131,0.07355432957410812,0.03,2,10
2383,7,1071,0.07141715288162231,0.03,2,10
2383,8,284,0.0708230584859848,0.03,2,10
2383,9,1359,0.06552700698375702,0.03,2,10
2383,10,957,0.057425010949373245,0.03,2,10
2440,1,763,0.339016318321228,0.03,2,10
2440,2,860,0.08690984547138214,0.03,2,10
2440,3,1263,0.06977742910385132,0.03,2,10
2440,4,1230,0.06216114014387131,0.03,2,10
2440,5,1262,0.061143018305301666,0.03,2,10
2440,6,988,0.0606381893157959,0.03,2,10
2440,7,996,0.0606381893157959,0.03,2,10
2440,8,1078,0.0606381893157959,0.03,2,10
2440,9,507,0.0533577986061573,0.03,2,10
2440,10,187,0.03652258962392807,0.03,2,10
